Ticker,Date,Open,High,Low,Close,Volume
BID,23-10-2023,29555,29702,29409,29555,706800
BID,20-10-2023,29482,29702,29005,29702,978400
BID,19-10-2023,29482,29775,29115,29482,1169600
BID,18-10-2023,30289,30325,29335,29335,1475600
BID,17-10-2023,30729,30949,30289,30289,978500
BID,16-10-2023,31169,31169,30252,30545,973400
BID,13-10-2023,30949,31169,30875,31169,1127000
BID,12-10-2023,30839,31095,30729,30912,1015900
BID,11-10-2023,31169,31169,30619,30802,1217500
BID,10-10-2023,30949,31169,30729,30839,876600
BID,09-10-2023,30949,31022,30655,30765,977700
BID,06-10-2023,30509,31169,30215,30949,705200
BID,05-10-2023,31169,31425,30472,30509,526100
BID,04-10-2023,30069,31499,30069,31169,892900
BID,03-10-2023,32012,32085,30472,30472,1336300
BID,02-10-2023,32525,32745,32122,32232,688100
BID,29-09-2023,32562,32819,32415,32525,542600
BID,28-09-2023,32525,32782,32452,32525,695600
BID,27-09-2023,32525,32782,32452,32562,1079800
BID,26-09-2023,33222,33222,32415,32525,1121800
BID,25-09-2023,33772,33772,32929,33075,1038300
BID,22-09-2023,32855,33772,32415,33772,1822500
BID,21-09-2023,33515,33772,33075,33149,915200
BID,20-09-2023,33149,33515,33075,33515,673300
BID,19-09-2023,33589,33846,33002,33149,1189600
BID,18-09-2023,34469,34469,33222,33552,1446600
BID,15-09-2023,34469,34762,34322,34322,1054000
BID,14-09-2023,34469,35129,34286,34286,1873900
BID,13-09-2023,34542,34726,34102,34469,1201100
BID,12-09-2023,34286,34469,34029,34469,991701
BID,11-09-2023,34762,34762,33735,34102,967290
BID,08-09-2023,34836,34872,34432,34469,1600711
BID,07-09-2023,34836,35312,34616,34726,1372704
BID,06-09-2023,34982,34982,34579,34689,1178702
BID,05-09-2023,34469,34982,34469,34836,1362306
BID,31-08-2023,33992,34432,33956,34432,1668901
BID,30-08-2023,33735,34176,33589,33882,1123802
BID,29-08-2023,33295,33809,33259,33589,1359604
BID,28-08-2023,33259,33662,33222,33295,740305
BID,25-08-2023,33589,33589,33039,33149,1374700
BID,24-08-2023,33515,33809,33259,33589,1508214
BID,23-08-2023,33882,33882,33295,33515,1363112
BID,22-08-2023,32929,33699,32635,33589,1307541
BID,21-08-2023,32709,34359,32635,33442,1810037
BID,18-08-2023,34542,34542,32342,32415,2845403
BID,17-08-2023,34836,34982,34542,34542,1666030
BID,16-08-2023,34432,34909,34396,34836,1353745
BID,15-08-2023,34762,34909,34359,34469,1658050
BID,14-08-2023,34469,34946,34212,34909,2117157
BID,11-08-2023,34102,34396,33442,34249,2102433
BID,10-08-2023,35349,35496,34102,34102,2612141
BID,09-08-2023,35679,35789,35239,35349,1802335
BID,08-08-2023,35862,36266,35606,35679,2104930
BID,07-08-2023,35716,36266,35532,35826,2004743
BID,04-08-2023,35569,35862,35349,35496,2196043
BID,03-08-2023,36009,36046,35496,35606,2094442
BID,02-08-2023,35349,36156,35312,36009,2355639
BID,01-08-2023,34872,36302,34616,35349,3814122
BID,31-07-2023,34469,34799,34249,34616,1873051
BID,28-07-2023,34249,34689,34029,34249,1754635
BID,27-07-2023,34689,34762,34212,34249,1369722
BID,26-07-2023,34579,35239,34579,34726,2329124
BID,25-07-2023,34286,34616,34249,34579,1621631
BID,24-07-2023,34396,34909,34322,34322,1970038
BID,21-07-2023,33919,34286,33809,34286,1422119
BID,20-07-2023,33882,34029,33625,33919,934612
BID,19-07-2023,34396,34396,33625,33919,2329500
BID,18-07-2023,33882,34249,33882,34249,1667200
BID,17-07-2023,34286,34542,33882,33882,2231500
BID,14-07-2023,34396,34946,33772,34286,2606100
BID,13-07-2023,34396,34836,34139,34396,2784600
